GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied:,Margin of Error; Owner occupied:,Estimate; Owner occupied: - No vehicle available,Margin of Error; Owner occupied: - No vehicle available,Estimate; Renter occupied:,Margin of Error; Renter occupied:,Estimate; Renter occupied: - No vehicle available,Margin of Error; Renter occupied: - No vehicle available
9700000US4214580,4214580,"Manheim Township School District, Pennsylvania",15243,324,11238,413,179,75,4005,348,620,166
9700000US4214730,4214730,"Marion Center Area School District, Pennsylvania",3841,138,3232,127,204,50,609,82,88,45
9700000US4214760,4214760,"Marple Newtown School District, Pennsylvania",12925,308,10692,350,362,122,2233,244,343,138
9700000US4214790,4214790,"Mars Area School District, Pennsylvania",7464,266,6214,323,159,109,1250,213,220,103
9700000US4214850,4214850,"Central Fulton School District, Pennsylvania",2618,89,1856,76,57,19,762,80,129,41
9700000US4214880,4214880,"McGuffey School District, Pennsylvania",4910,142,4054,155,55,32,856,131,98,40
9700000US4214940,4214940,"McKeesport Area School District, Pennsylvania",13871,396,8389,339,752,151,5482,324,2169,276
9700000US4215030,4215030,"Mechanicsburg Area School District, Pennsylvania",11585,351,8021,356,204,101,3564,337,433,144
9700000US4215120,4215120,"Mercer Area School District, Pennsylvania",3747,143,3017,147,110,43,730,104,170,53
9700000US4215150,4215150,"Meyersdale Area School District, Pennsylvania",2722,99,2216,83,166,41,506,66,110,30
9700000US4215170,4215170,"Mid Valley School District, Pennsylvania",6621,222,4425,259,242,76,2196,258,417,136
9700000US4215210,4215210,"Midd-West School District, Pennsylvania",6404,195,5024,188,245,56,1380,140,133,39
9700000US4215240,4215240,"Middletown Area School District, Pennsylvania",7336,286,5016,245,157,60,2320,201,531,125
9700000US4215270,4215270,"Midland Borough School District, Pennsylvania",1130,110,601,120,79,51,529,93,183,83
9700000US4215290,4215290,"Mifflin County School District, Pennsylvania",17446,360,12698,345,876,145,4748,403,942,190
9700000US4215330,4215330,"Millcreek Township School District, Pennsylvania",22326,395,15728,474,403,112,6598,387,1181,220
9700000US4215360,4215360,"Millersburg Area School District, Pennsylvania",2930,184,2090,177,49,40,840,169,268,108
9700000US4215450,4215450,"Millville Area School District, Pennsylvania",2258,74,1780,78,65,31,478,63,33,18
9700000US4215480,4215480,"Milton Area School District, Pennsylvania",7150,238,5359,262,152,65,1791,252,288,138
9700000US4215510,4215510,"Minersville Area School District, Pennsylvania",3829,148,2812,186,152,50,1017,175,264,114
9700000US4215540,4215540,"Mohawk Area School District, Pennsylvania",4275,149,3641,204,128,53,634,135,65,33
9700000US4215600,4215600,"Monessen City School District, Pennsylvania",3603,201,2449,177,198,67,1154,152,479,130
9700000US4215660,4215660,"Montgomery Area School District, Pennsylvania",2305,135,1710,109,129,43,595,83,63,26
9700000US4215720,4215720,"Montour School District, Pennsylvania",11166,226,8424,278,266,87,2742,259,327,115
9700000US4215750,4215750,"Montoursville Area School District, Pennsylvania",5562,218,4607,227,64,36,955,146,64,56
9700000US4215810,4215810,"Montrose Area School District, Pennsylvania",4813,164,3854,145,70,26,959,124,152,54
9700000US4215830,4215830,"Moon Area School District, Pennsylvania",10913,371,7847,380,161,70,3066,292,282,112
9700000US4215900,4215900,"Morrisville Borough School District, Pennsylvania",3586,262,2162,259,94,47,1424,220,220,122
9700000US4215960,4215960,"Moshannon Valley School District, Pennsylvania",2696,159,2251,140,132,38,445,68,89,35
9700000US4215990,4215990,"Mount Carmel Area School District, Pennsylvania",5750,237,4118,263,269,84,1632,223,400,107
9700000US4216020,4216020,"Mount Union Area School District, Pennsylvania",4063,195,3048,167,148,53,1015,148,198,71
9700000US4216050,4216050,"Mountain View School District, Pennsylvania",3492,145,2881,143,58,23,611,93,48,23
9700000US4216110,4216110,"Mt. Lebanon School District, Pennsylvania",13920,323,10164,293,275,90,3756,274,916,197
9700000US4216170,4216170,"Mount Pleasant Area School District, Pennsylvania",7628,231,5776,249,220,79,1852,212,260,97
9700000US4216200,4216200,"Muhlenberg School District, Pennsylvania",9382,221,7738,312,213,83,1644,259,241,86
9700000US4216230,4216230,"Muncy School District, Pennsylvania",2983,168,2190,180,85,44,793,145,62,41
9700000US4216290,4216290,"Greater Nanticoke Area School District, Pennsylvania",7814,292,4800,286,364,110,3014,215,836,169
9700000US4216380,4216380,"Nazareth Area School District, Pennsylvania",9948,217,8044,261,141,57,1904,229,336,144
9700000US4216410,4216410,"Neshaminy School District, Pennsylvania",25311,441,19150,460,348,99,6161,381,613,151
9700000US4216440,4216440,"Neshannock Township School District, Pennsylvania",4326,190,3412,193,78,60,914,170,54,33
9700000US4216500,4216500,"Woodland Hills School District, Pennsylvania",22048,536,12914,449,828,145,9134,494,3078,306
9700000US4216530,4216530,"New Brighton Area School District, Pennsylvania",4676,204,2834,201,145,66,1842,206,540,157
9700000US4216620,4216620,"New Castle Area School District, Pennsylvania",10106,310,6199,286,382,93,3907,270,1263,214
9700000US4216740,4216740,"New Kensington-Arnold School District, Pennsylvania",8270,257,4596,252,261,77,3674,225,1360,218
9700000US4216860,4216860,"New Hope-Solebury School District, Pennsylvania",4673,149,3966,186,14,21,707,171,92,63
9700000US4216890,4216890,"Newport School District, Pennsylvania",3119,111,2250,90,114,46,869,106,129,37
9700000US4216980,4216980,"Norristown Area School District, Pennsylvania",25802,520,14565,478,262,87,11237,528,3155,322
9700000US4217010,4217010,"North Allegheny School District, Pennsylvania",19158,392,16223,395,380,93,2935,314,324,106
9700000US4217100,4217100,"Moniteau School District, Pennsylvania",3681,128,3041,127,90,24,640,76,75,35
9700000US4217130,4217130,"North Clarion County School District, Pennsylvania",1945,96,1633,100,77,38,312,60,34,23
9700000US4217160,4217160,"North East School District, Pennsylvania",4068,153,2896,151,34,28,1172,173,245,94
9700000US4217220,4217220,"North Hills School District, Pennsylvania",17012,334,12628,395,474,127,4384,313,766,201
9700000US4217280,4217280,"North Penn School District, Pennsylvania",38724,496,28058,641,712,146,10666,439,1588,263
9700000US4217310,4217310,"North Pocono School District, Pennsylvania",7812,261,6771,249,101,41,1041,168,210,117
9700000US4217370,4217370,"Northampton Area School District, Pennsylvania",16191,341,13710,431,483,137,2481,278,384,127
9700000US4217430,4217430,"Riverside Beaver County School District, Pennsylvania",4198,203,3618,217,121,65,580,145,103,60
9700000US4217460,4217460,"Northeast Bradford School District, Pennsylvania",2115,92,1726,99,53,23,389,65,38,21
9700000US4217520,4217520,"Northeastern York School District, Pennsylvania",8689,307,7213,355,194,101,1476,205,104,61
9700000US4217580,4217580,"Northern Bedford County School District, Pennsylvania",2476,86,2125,96,146,36,351,60,43,22
9700000US4217610,4217610,"Northern Cambria School District, Pennsylvania",3193,115,2553,146,189,82,640,120,132,77
9700000US4217640,4217640,"Northern Lebanon School District, Pennsylvania",6492,187,5284,230,112,48,1208,186,68,43
9700000US4217670,4217670,"Northern Lehigh School District, Pennsylvania",5127,137,3880,202,102,55,1247,186,305,117
9700000US4217700,4217700,"Northern Potter School District, Pennsylvania",1764,85,1343,79,61,23,421,56,61,28
9700000US4217730,4217730,"Northern Tioga School District, Pennsylvania",6006,199,4581,194,127,39,1425,133,215,42
9700000US4217760,4217760,"Northern York County School District, Pennsylvania",8373,236,6799,251,244,123,1574,205,146,66
9700000US4217770,4217770,"Northgate School District, Pennsylvania",6553,209,2839,194,227,72,3714,243,1121,182
9700000US4217790,4217790,"Northwest Area School District, Pennsylvania",3447,100,2927,113,96,32,520,88,92,49
9700000US4217850,4217850,"Northwestern Lehigh School District, Pennsylvania",5704,164,5166,186,75,52,538,137,62,69
9700000US4217880,4217880,"Northwestern School District, Pennsylvania",3875,158,3192,158,92,33,683,96,148,59
9700000US4217940,4217940,"Norwin School District, Pennsylvania",14385,280,11930,351,238,80,2455,259,332,119
9700000US4218030,4218030,"Octorara Area School District, Pennsylvania",6075,211,4814,200,345,74,1261,144,222,59
9700000US4218090,4218090,"Oil City Area School District, Pennsylvania",6051,173,4130,170,149,52,1921,179,510,120
9700000US4218120,4218120,"Old Forge School District, Pennsylvania",3695,206,2419,234,167,79,1276,218,279,114
9700000US4218150,4218150,"Oley Valley School District, Pennsylvania",5129,207,4478,225,61,44,651,163,13,20
9700000US4218210,4218210,"Oswayo Valley School District, Pennsylvania",1277,84,1009,74,32,18,268,56,48,24
9700000US4218240,4218240,"Otto-Eldred School District, Pennsylvania",1720,94,1391,97,27,13,329,55,78,30
9700000US4218270,4218270,"Owen J. Roberts School District, Pennsylvania",12221,273,9834,304,231,82,2387,260,233,116
9700000US4218300,4218300,"Oxford Area School District, Pennsylvania",7775,272,5529,301,169,55,2246,201,228,130
9700000US4218330,4218330,"Palisades School District, Pennsylvania",5816,205,4892,222,114,73,924,214,35,43
9700000US4218360,4218360,"Palmerton Area School District, Pennsylvania",5887,266,4969,283,164,99,918,189,321,135
9700000US4218390,4218390,"Palmyra Area School District, Pennsylvania",9512,228,7002,305,67,53,2510,285,305,122
9700000US4218450,4218450,"Panther Valley School District, Pennsylvania",5301,219,3616,275,257,93,1685,238,481,155
9700000US4218510,4218510,"Parkland School District, Pennsylvania",21171,377,17528,479,269,121,3643,342,462,117
9700000US4218570,4218570,"Pen Argyl Area School District, Pennsylvania",4898,165,3433,173,51,43,1465,169,191,82
9700000US4218580,4218580,"Penn-Delco School District, Pennsylvania",10211,244,8686,302,232,86,1525,241,123,55
9700000US4218590,4218590,"Penn Hills School District, Pennsylvania",18347,379,13956,442,747,148,4391,415,1211,243
9700000US4218630,4218630,"Penn Manor School District, Pennsylvania",15657,340,11696,383,383,114,3961,392,286,117
9700000US4218660,4218660,"Penn-Trafford School District, Pennsylvania",10044,311,8721,315,205,82,1323,196,205,77
9700000US4218740,4218740,"Penncrest School District, Pennsylvania",8987,218,7539,168,281,60,1448,161,149,48
9700000US4218750,4218750,"Pennridge School District, Pennsylvania",18136,336,14133,393,376,92,4003,387,230,84
9700000US4218780,4218780,"Penns Manor Area School District, Pennsylvania",2347,97,1867,114,105,40,480,79,61,27
9700000US4218810,4218810,"Penns Valley Area School District, Pennsylvania",4857,183,4004,211,313,64,853,161,148,73
9700000US4218840,4218840,"Pennsbury School District, Pennsylvania",26407,375,20817,456,293,96,5590,368,735,154
9700000US4218900,4218900,"Pequea Valley School District, Pennsylvania",6194,229,4391,296,1075,133,1803,215,716,153
9700000US4218930,4218930,"Perkiomen Valley School District, Pennsylvania",12089,331,10134,374,123,56,1955,282,181,99
9700000US4218960,4218960,"Peters Township School District, Pennsylvania",7456,241,6911,247,55,40,545,160,44,45
9700000US4218990,4218990,"Philadelphia City School District, Pennsylvania",580017,2572,308931,3048,60923,1729,271086,2743,131438,2609
9700000US4219020,4219020,"Philipsburg-Osceola Area School District, Pennsylvania",6409,237,4988,252,240,99,1421,223,425,155
9700000US4219050,4219050,"Phoenixville Area School District, Pennsylvania",13314,367,9397,397,349,107,3917,367,707,188
9700000US4219140,4219140,"Pine Grove Area School District, Pennsylvania",4592,170,3683,180,138,50,909,144,82,39
9700000US4219170,4219170,"Pittsburgh School District, Pennsylvania",134348,1253,65505,973,6942,429,68843,1137,27395,922
9700000US4219200,4219200,"Pittston Area School District, Pennsylvania",11908,323,8384,372,421,92,3524,315,745,158
9700000US4219290,4219290,"Pleasant Valley School District, Pennsylvania",11770,458,10347,524,436,205,1423,295,266,144
9700000US4219350,4219350,"Plum Borough School District, Pennsylvania",10768,235,8697,247,268,105,2071,265,258,84
9700000US4219470,4219470,"Colonial School District, Pennsylvania",17056,347,12090,430,374,100,4966,314,465,145
9700000US4219500,4219500,"Pocono Mountain School District, Pennsylvania",22334,636,18319,723,460,190,4015,490,422,143
9700000US4219530,4219530,"Port Allegany School District, Pennsylvania",2446,126,1857,128,77,39,589,85,143,52
9700000US4219560,4219560,"Portage Area School District, Pennsylvania",2658,128,2036,127,115,47,622,125,87,50
9700000US4219650,4219650,"Pottsgrove School District, Pennsylvania",7787,211,6506,224,103,50,1281,173,216,101
9700000US4219680,4219680,"Pottstown School District, Pennsylvania",9734,338,5629,267,221,78,4105,335,1425,223
9700000US4219710,4219710,"Pottsville Area School District, Pennsylvania",8526,297,5189,304,176,61,3337,306,1373,228
9700000US4219800,4219800,"Punxsutawney Area School District, Pennsylvania",8198,203,6150,211,402,75,2048,199,436,128
9700000US4219830,4219830,"Purchase Line School District, Pennsylvania",2813,138,2330,163,116,44,483,97,53,24
9700000US4219860,4219860,"Quaker Valley School District, Pennsylvania",5959,155,4327,140,208,66,1632,150,344,86
9700000US4219890,4219890,"Quakertown Community School District, Pennsylvania",13497,250,10761,323,234,92,2736,243,372,101
9700000US4219920,4219920,"Radnor Township School District, Pennsylvania",9759,365,6537,311,128,56,3222,257,341,114
9700000US4220040,4220040,"Reading School District, Pennsylvania",31005,662,13136,516,1389,178,17869,650,7469,549
9700000US4220100,4220100,"Red Lion Area School District, Pennsylvania",14612,340,11357,452,384,140,3255,334,176,96
9700000US4220130,4220130,"Redbank Valley School District, Pennsylvania",3411,118,2626,124,57,21,785,77,218,54
9700000US4220220,4220220,"Reynolds School District, Pennsylvania",4152,233,3579,245,226,92,573,137,170,89
9700000US4220250,4220250,"Richland School District, Pennsylvania",5796,224,4017,236,152,73,1779,196,309,102
9700000US4220310,4220310,"Ridgway Area School District, Pennsylvania",2864,135,2231,152,52,29,633,107,198,66
9700000US4220370,4220370,"Ridley School District, Pennsylvania",16020,323,11284,387,587,157,4736,362,1029,214
9700000US4220400,4220400,"Ringgold School District, Pennsylvania",11035,257,8481,297,353,92,2554,274,816,170
9700000US4220430,4220430,"Riverview School District, Pennsylvania",4128,148,2330,153,42,34,1798,171,276,97
9700000US4220460,4220460,"Rochester Area School District, Pennsylvania",3078,187,1897,172,64,37,1181,156,291,105
9700000US4220520,4220520,"Rockwood Area School District, Pennsylvania",2301,86,1977,87,61,23,324,36,34,13
9700000US4220550,4220550,"Rose Tree Media School District, Pennsylvania",13883,282,9621,285,329,116,4262,261,743,143
9700000US4220580,4220580,"South Fayette Township School District, Pennsylvania",5603,241,4517,172,65,54,1086,208,261,98
9700000US4220640,4220640,"St. Marys Area School District, Pennsylvania",8024,201,6524,262,194,70,1500,232,249,125
9700000US4220730,4220730,"Salisbury Township School District, Pennsylvania",5164,177,4530,248,100,51,634,138,87,50
9700000US4220760,4220760,"Salisbury-Elk Lick School District, Pennsylvania",1058,56,848,60,98,31,210,38,43,16
9700000US4220850,4220850,"Sayre Area School District, Pennsylvania",3452,193,2284,209,82,51,1168,211,198,96
9700000US4220910,4220910,"Schuylkill Haven Area School District, Pennsylvania",3344,154,2560,170,104,58,784,166,152,75
9700000US4220970,4220970,"Schuylkill Valley School District, Pennsylvania",4829,247,4112,250,133,70,717,137,27,25
9700000US4221090,4221090,"Scranton School District, Pennsylvania",29249,483,15659,496,1050,157,13590,509,3453,380
9700000US4221120,4221120,"Selinsgrove Area School District, Pennsylvania",7993,224,6013,227,360,86,1980,189,250,67
9700000US4221150,4221150,"Yough School District, Pennsylvania",6717,226,5210,203,170,66,1507,182,342,109
9700000US4221180,4221180,"Shade-Central City School District, Pennsylvania",1546,85,1249,84,61,26,297,77,67,29
9700000US4221200,4221200,"Shaler Area School District, Pennsylvania",16461,340,13324,293,451,121,3137,313,819,172
9700000US4221240,4221240,"Shamokin Area School District, Pennsylvania",8051,297,5732,303,379,105,2319,241,818,150
9700000US4221270,4221270,"Shanksville-Stonycreek School District, Pennsylvania",1143,68,998,70,42,19,145,34,5,7
9700000US4221330,4221330,"Sharon City School District, Pennsylvania",6009,254,3483,228,226,75,2526,216,937,169
9700000US4221420,4221420,"Sharpsville Area School District, Pennsylvania",3084,125,2309,142,77,37,775,111,99,39
9700000US4221490,4221490,"Shenandoah Valley School District, Pennsylvania",3275,171,2379,158,250,72,896,134,281,115
9700000US4221510,4221510,"Shenango Area School District, Pennsylvania",3093,181,2608,203,41,31,485,128,51,39
9700000US4221540,4221540,"Shikellamy School District, Pennsylvania",9700,233,6241,246,245,89,3459,265,827,162
9700000US4221570,4221570,"Shippensburg Area School District, Pennsylvania",10206,338,6493,350,283,103,3713,257,528,169
9700000US4221660,4221660,"Slippery Rock Area School District, Pennsylvania",7709,293,5385,201,111,33,2324,234,250,87
9700000US4221690,4221690,"Smethport Area School District, Pennsylvania",2389,128,1911,123,35,16,478,81,61,32
9700000US4221810,4221810,"Solanco School District, Pennsylvania",10885,336,8374,353,822,134,2511,272,671,157
9700000US4221840,4221840,"Somerset Area School District, Pennsylvania",7219,255,5156,230,148,56,2063,236,420,110
9700000US4221870,4221870,"Souderton Area School District, Pennsylvania",16729,295,12570,337,189,69,4159,279,642,125
9700000US4221910,4221910,"South Allegheny School District, Pennsylvania",5078,175,3860,189,286,80,1218,171,271,99
9700000US4221930,4221930,"South Butler County School District, Pennsylvania",7430,216,5969,212,88,44,1461,196,373,121
9700000US4222050,4222050,"South Middleton School District, Pennsylvania",5821,230,4814,296,135,71,1007,229,95,68
9700000US4222060,4222060,"South Park School District, Pennsylvania",5410,182,4358,240,111,92,1052,183,139,82
9700000US4222140,4222140,"South Williamsport Area School District, Pennsylvania",3978,164,2835,171,123,57,1143,171,149,95
9700000US4222170,4222170,"South Eastern School District, Pennsylvania",7161,280,6240,294,182,60,921,164,35,24
9700000US4222200,4222200,"Southeastern Greene School District, Pennsylvania",1854,97,1573,95,58,36,281,64,39,25
9700000US4222230,4222230,"South Side Area School District, Pennsylvania",2580,78,2264,100,45,28,316,81,64,46
9700000US4222260,4222260,"Southern Columbia Area School District, Pennsylvania",4439,168,3539,139,110,48,900,157,164,84
9700000US4222290,4222290,"Southern Fulton School District, Pennsylvania",2145,77,1753,82,81,28,392,63,20,17
9700000US4222320,4222320,"Southern Huntingdon County School District, Pennsylvania",3061,133,2565,131,58,20,496,85,60,23
9700000US4222350,4222350,"Southern Lehigh School District, Pennsylvania",7177,271,6446,273,123,59,731,151,129,56
9700000US4222370,4222370,"Southern Tioga School District, Pennsylvania",5972,341,4300,226,67,26,1672,214,210,75
9700000US4222380,4222380,"Southern York County School District, Pennsylvania",7985,214,6614,225,89,54,1371,205,134,71
9700000US4222400,4222400,"Southeast Delco School District, Pennsylvania",11109,302,8034,404,674,154,3075,272,1000,182
9700000US4222410,4222410,"Southmoreland School District, Pennsylvania",6374,226,4804,237,283,85,1570,225,409,99
9700000US4222440,4222440,"Seneca Valley School District, Pennsylvania",18326,325,14612,453,151,64,3714,373,429,115
9700000US4222470,4222470,"South Western School District, Pennsylvania",9924,287,8014,323,232,94,1910,262,239,111
9700000US4222530,4222530,"Spring Cove School District, Pennsylvania",5876,197,4255,224,155,53,1621,177,242,91
9700000US4222560,4222560,"Spring-Ford Area School District, Pennsylvania",17986,295,13711,375,227,111,4275,377,390,147
9700000US4222590,4222590,"Spring Grove Area School District, Pennsylvania",10179,254,8529,274,128,49,1650,198,129,88
9700000US4222600,4222600,"Springfield School District, Pennsylvania",9720,192,8533,211,233,71,1187,151,107,54
9700000US4222620,4222620,"Springfield Township School District, Pennsylvania",7355,170,5955,197,110,47,1400,157,299,87
9700000US4222710,4222710,"Saint Clair Area School District, Pennsylvania",3016,135,2183,134,133,45,833,127,212,81
9700000US4222740,4222740,"Tuscarora School District, Pennsylvania",6834,252,5417,264,75,51,1417,219,54,27
9700000US4222770,4222770,"State College Area School District, Pennsylvania",32865,564,14970,477,185,82,17895,703,3696,379
9700000US4222790,4222790,"Steel Valley School District, Pennsylvania",7494,255,4555,288,456,126,2939,261,1290,211
9700000US4222800,4222800,"Steelton-Highspire School District, Pennsylvania",3154,182,1703,181,78,41,1451,132,321,96
9700000US4222830,4222830,"Sto-Rox School District, Pennsylvania",5614,238,2597,214,375,94,3017,229,1370,210
9700000US4222860,4222860,"Stroudsburg Area School District, Pennsylvania",12442,419,9173,519,180,103,3269,395,648,199
9700000US4222920,4222920,"Sullivan County School District, Pennsylvania",2402,124,1996,108,46,17,406,58,82,33
9700000US4222980,4222980,"Susquehanna Community School District, Pennsylvania",2101,115,1595,116,27,17,506,79,91,30
9700000US4223010,4223010,"Susquehanna Township School District, Pennsylvania",10629,281,7592,365,210,104,3037,304,732,206
9700000US4223040,4223040,"Susquenita School District, Pennsylvania",6182,196,5035,207,118,38,1147,141,113,38
9700000US4223220,4223220,"Tamaqua Area School District, Pennsylvania",6972,220,5102,256,251,92,1870,256,415,121
9700000US4223250,4223250,"Riverside School District, Pennsylvania",4970,240,3598,275,183,95,1372,223,197,102
9700000US4223490,4223490,"Titusville Area School District, Pennsylvania",5505,173,3697,164,257,70,1808,172,448,108
9700000US4223550,4223550,"Towanda Area School District, Pennsylvania",4279,152,3069,140,100,44,1210,123,233,79
9700000US4223640,4223640,"Tredyffrin-Easttown School District, Pennsylvania",15841,282,12500,347,148,73,3341,257,317,102
9700000US4223700,4223700,"Tri-Valley School District, Pennsylvania",2663,114,2094,124,45,25,569,100,32,22
9700000US4223760,4223760,"Trinity Area School District, Pennsylvania",11087,279,8724,264,246,92,2363,211,722,155
9700000US4223790,4223790,"Troy Area School District, Pennsylvania",3929,136,3013,138,93,32,916,107,130,38
9700000US4223820,4223820,"Tulpehocken Area School District, Pennsylvania",4193,195,3481,192,65,36,712,133,25,26
9700000US4223850,4223850,"Tunkhannock Area School District, Pennsylvania",7493,173,5843,201,130,46,1650,156,209,62
9700000US4223880,4223880,"Turkeyfoot Valley Area School District, Pennsylvania",1165,66,879,78,13,8,286,51,48,21
9700000US4223970,4223970,"Tussey Mountain School District, Pennsylvania",2973,134,2411,143,142,40,562,74,109,41
9700000US4224000,4224000,"Twin Valley School District, Pennsylvania",8615,255,7093,265,313,122,1522,183,246,114
9700000US4224030,4224030,"Tyrone Area School District, Pennsylvania",5066,179,3801,188,59,33,1265,160,322,86
9700000US4224060,4224060,"Union Area School District, Pennsylvania",2332,124,1877,144,100,64,455,135,114,72
9700000US4224090,4224090,"Union City Area School District, Pennsylvania",2561,135,1996,126,103,41,565,130,153,56
9700000US4224120,4224120,"Union School District, Pennsylvania",1683,85,1194,74,33,15,489,71,95,33
9700000US4224150,4224150,"Uniontown Area School District, Pennsylvania",9284,372,5846,363,260,79,3438,283,1057,179
9700000US4224210,4224210,"Unionville-Chadds Ford School District, Pennsylvania",8382,220,7330,254,68,39,1052,157,68,38
9700000US4224240,4224240,"United School District, Pennsylvania",3161,99,2761,114,88,34,400,80,35,24
9700000US4224300,4224300,"Upper Adams School District, Pennsylvania",4006,170,3126,188,82,41,880,145,53,29
9700000US4224320,4224320,"Upper Darby School District, Pennsylvania",33150,573,19804,524,1281,190,13346,548,4168,353
9700000US4224360,4224360,"Upper Dauphin Area School District, Pennsylvania",3581,126,2692,130,186,43,889,96,100,41
9700000US4224390,4224390,"Upper Dublin School District, Pennsylvania",9312,251,8171,272,125,55,1141,155,289,80
9700000US4224480,4224480,"Upper Merion Area School District, Pennsylvania",14820,354,9411,327,269,91,5409,325,607,225
9700000US4224510,4224510,"Upper Moreland Township School District, Pennsylvania",9755,270,6126,279,258,103,3629,248,342,97
9700000US4224540,4224540,"Upper Perkiomen School District, Pennsylvania",8344,234,6884,247,120,60,1460,154,232,68
9700000US4224570,4224570,"Upper Saint Clair School District, Pennsylvania",6985,164,6338,200,102,55,647,121,140,46
9700000US4224630,4224630,"Valley Grove School District, Pennsylvania",2733,162,2197,205,56,47,536,124,44,42
9700000US4224650,4224650,"Valley View School District, Pennsylvania",7501,293,5572,322,326,128,1929,202,501,142
9700000US4224750,4224750,"Wallenpaupack Area School District, Pennsylvania",10250,282,8612,328,232,91,1638,222,224,92
9700000US4224790,4224790,"Wallingford-Swarthmore School District, Pennsylvania",7735,235,6477,214,121,71,1258,192,228,87
9700000US4224820,4224820,"Warren County School District, Pennsylvania",16120,244,12316,288,451,75,3804,246,906,146
9700000US4224870,4224870,"Warrior Run School District, Pennsylvania",5209,370,4051,312,168,51,1158,172,127,53
9700000US4224960,4224960,"Warwick School District, Pennsylvania",11865,311,8804,381,200,81,3061,271,338,107
9700000US4224970,4224970,"Wayne Highlands School District, Pennsylvania",8716,270,6660,283,158,54,2056,234,440,139
9700000US4224990,4224990,"Washington School District, Pennsylvania",6611,223,2930,190,85,47,3681,239,1173,190
9700000US4225080,4225080,"Wattsburg Area School District, Pennsylvania",3935,122,3640,117,95,44,295,61,4,8
9700000US4225110,4225110,"Waynesboro Area School District, Pennsylvania",12700,310,8890,315,199,73,3810,302,625,179
9700000US4225140,4225140,"Weatherly Area School District, Pennsylvania",1946,133,1662,113,61,22,284,67,65,34
9700000US4225170,4225170,"Wellsboro Area School District, Pennsylvania",5044,779,3835,602,68,41,1209,247,213,89
9700000US4225200,4225200,"West Allegheny School District, Pennsylvania",8494,275,6724,282,117,62,1770,259,149,95
9700000US4225230,4225230,"West Branch Area School District, Pennsylvania",2914,158,2530,174,61,40,384,110,47,30
9700000US4225290,4225290,"West Chester Area School District, Pennsylvania",40838,603,28560,611,389,103,12278,545,1383,219
9700000US4225440,4225440,"West Greene School District, Pennsylvania",1966,84,1476,90,53,18,490,66,39,18
9700000US4225590,4225590,"West Jefferson Hills School District, Pennsylvania",8104,219,6527,249,227,90,1577,207,383,107
9700000US4225650,4225650,"West Middlesex Area School District, Pennsylvania",2788,188,2361,156,250,79,427,92,26,20
9700000US4225680,4225680,"West Mifflin Area School District, Pennsylvania",9055,333,6933,362,388,94,2122,227,610,151
9700000US4225740,4225740,"West Perry School District, Pennsylvania",7043,158,5694,197,202,57,1349,176,106,48
9700000US4225830,4225830,"West Shore School District, Pennsylvania",25318,439,18124,498,469,154,7194,422,1258,238
9700000US4225950,4225950,"Wyoming Valley West School District, Pennsylvania",18762,458,11057,472,641,137,7705,420,1719,255
9700000US4225980,4225980,"West York Area School District, Pennsylvania",9932,238,7356,277,203,75,2576,203,508,113
9700000US4226010,4226010,"Mifflinburg Area School District, Pennsylvania",6407,211,4863,219,233,57,1544,166,226,83
9700000US4226040,4226040,"Western Beaver County School District, Pennsylvania",2158,92,1812,129,82,46,346,95,7,9
9700000US4226070,4226070,"Western Wayne School District, Pennsylvania",5856,298,4872,272,92,45,984,178,73,44
9700000US4226130,4226130,"Westmont Hilltop School District, Pennsylvania",5486,203,4329,283,97,60,1157,236,105,60
9700000US4226250,4226250,"Whitehall-Coplay School District, Pennsylvania",12658,332,7833,372,299,115,4825,359,695,194
9700000US4226300,4226300,"Wilkes-Barre Area School District, Pennsylvania",24106,514,13385,381,738,126,10721,512,3309,297
9700000US4226370,4226370,"Wilkinsburg Borough School District, Pennsylvania",7968,326,2979,292,381,125,4989,354,1916,226
9700000US4226390,4226390,"William Penn School District, Pennsylvania",15682,361,9787,381,748,147,5895,390,2128,253
9700000US4226400,4226400,"Williams Valley School District, Pennsylvania",2873,118,2286,127,99,30,587,82,120,37
9700000US4226430,4226430,"Williamsburg Community School District, Pennsylvania",1437,65,1041,70,37,17,396,54,67,26
9700000US4226460,4226460,"Williamsport Area School District, Pennsylvania",16137,392,9074,337,357,89,7063,404,1857,235
9700000US4226520,4226520,"Wilmington Area School District, Pennsylvania",4130,148,3341,170,291,87,789,125,136,52
9700000US4226550,4226550,"Wilson Area School District, Pennsylvania",6241,213,4496,294,149,65,1745,239,259,126
9700000US4226580,4226580,"Wilson School District, Pennsylvania",15225,404,11401,412,252,72,3824,388,444,165
9700000US4226610,4226610,"Windber Area School District, Pennsylvania",3756,158,2795,154,121,47,961,149,199,85
9700000US4226700,4226700,"Wyalusing Area School District, Pennsylvania",3456,140,2733,129,71,22,723,79,50,28
9700000US4226730,4226730,"Wyoming Area School District, Pennsylvania",8528,307,6112,291,268,85,2416,270,436,133
