GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
9700000US4216530,4216530,"New Brighton Area School District, Pennsylvania",4676,204,2834,201,1842,206
9700000US4216620,4216620,"New Castle Area School District, Pennsylvania",10106,310,6199,286,3907,270
9700000US4216740,4216740,"New Kensington-Arnold School District, Pennsylvania",8270,257,4596,252,3674,225
9700000US4216860,4216860,"New Hope-Solebury School District, Pennsylvania",4673,149,3966,186,707,171
9700000US4216890,4216890,"Newport School District, Pennsylvania",3119,111,2250,90,869,106
9700000US4216980,4216980,"Norristown Area School District, Pennsylvania",25802,520,14565,478,11237,528
9700000US4217010,4217010,"North Allegheny School District, Pennsylvania",19158,392,16223,395,2935,314
9700000US4217100,4217100,"Moniteau School District, Pennsylvania",3681,128,3041,127,640,76
9700000US4217130,4217130,"North Clarion County School District, Pennsylvania",1945,96,1633,100,312,60
9700000US4217160,4217160,"North East School District, Pennsylvania",4068,153,2896,151,1172,173
9700000US4217220,4217220,"North Hills School District, Pennsylvania",17012,334,12628,395,4384,313
9700000US4217280,4217280,"North Penn School District, Pennsylvania",38724,496,28058,641,10666,439
9700000US4217310,4217310,"North Pocono School District, Pennsylvania",7812,261,6771,249,1041,168
9700000US4217370,4217370,"Northampton Area School District, Pennsylvania",16191,341,13710,431,2481,278
9700000US4217430,4217430,"Riverside Beaver County School District, Pennsylvania",4198,203,3618,217,580,145
9700000US4217460,4217460,"Northeast Bradford School District, Pennsylvania",2115,92,1726,99,389,65
9700000US4217520,4217520,"Northeastern York School District, Pennsylvania",8689,307,7213,355,1476,205
9700000US4217580,4217580,"Northern Bedford County School District, Pennsylvania",2476,86,2125,96,351,60
9700000US4217610,4217610,"Northern Cambria School District, Pennsylvania",3193,115,2553,146,640,120
9700000US4217640,4217640,"Northern Lebanon School District, Pennsylvania",6492,187,5284,230,1208,186
9700000US4217670,4217670,"Northern Lehigh School District, Pennsylvania",5127,137,3880,202,1247,186
9700000US4217700,4217700,"Northern Potter School District, Pennsylvania",1764,85,1343,79,421,56
9700000US4217730,4217730,"Northern Tioga School District, Pennsylvania",6006,199,4581,194,1425,133
9700000US4217760,4217760,"Northern York County School District, Pennsylvania",8373,236,6799,251,1574,205
9700000US4217770,4217770,"Northgate School District, Pennsylvania",6553,209,2839,194,3714,243
9700000US4217790,4217790,"Northwest Area School District, Pennsylvania",3447,100,2927,113,520,88
9700000US4217850,4217850,"Northwestern Lehigh School District, Pennsylvania",5704,164,5166,186,538,137
9700000US4217880,4217880,"Northwestern School District, Pennsylvania",3875,158,3192,158,683,96
9700000US4217940,4217940,"Norwin School District, Pennsylvania",14385,280,11930,351,2455,259
9700000US4218030,4218030,"Octorara Area School District, Pennsylvania",6075,211,4814,200,1261,144
9700000US4218090,4218090,"Oil City Area School District, Pennsylvania",6051,173,4130,170,1921,179
9700000US4218120,4218120,"Old Forge School District, Pennsylvania",3695,206,2419,234,1276,218
9700000US4218150,4218150,"Oley Valley School District, Pennsylvania",5129,207,4478,225,651,163
9700000US4218210,4218210,"Oswayo Valley School District, Pennsylvania",1277,84,1009,74,268,56
9700000US4218240,4218240,"Otto-Eldred School District, Pennsylvania",1720,94,1391,97,329,55
9700000US4218270,4218270,"Owen J. Roberts School District, Pennsylvania",12221,273,9834,304,2387,260
9700000US4218300,4218300,"Oxford Area School District, Pennsylvania",7775,272,5529,301,2246,201
9700000US4218330,4218330,"Palisades School District, Pennsylvania",5816,205,4892,222,924,214
9700000US4218360,4218360,"Palmerton Area School District, Pennsylvania",5887,266,4969,283,918,189
9700000US4218390,4218390,"Palmyra Area School District, Pennsylvania",9512,228,7002,305,2510,285
9700000US4218450,4218450,"Panther Valley School District, Pennsylvania",5301,219,3616,275,1685,238
9700000US4218510,4218510,"Parkland School District, Pennsylvania",21171,377,17528,479,3643,342
9700000US4218570,4218570,"Pen Argyl Area School District, Pennsylvania",4898,165,3433,173,1465,169
9700000US4218580,4218580,"Penn-Delco School District, Pennsylvania",10211,244,8686,302,1525,241
9700000US4218590,4218590,"Penn Hills School District, Pennsylvania",18347,379,13956,442,4391,415
9700000US4218630,4218630,"Penn Manor School District, Pennsylvania",15657,340,11696,383,3961,392
9700000US4218660,4218660,"Penn-Trafford School District, Pennsylvania",10044,311,8721,315,1323,196
9700000US4218740,4218740,"Penncrest School District, Pennsylvania",8987,218,7539,168,1448,161
9700000US4218750,4218750,"Pennridge School District, Pennsylvania",18136,336,14133,393,4003,387
9700000US4218780,4218780,"Penns Manor Area School District, Pennsylvania",2347,97,1867,114,480,79
9700000US4218810,4218810,"Penns Valley Area School District, Pennsylvania",4857,183,4004,211,853,161
9700000US4218840,4218840,"Pennsbury School District, Pennsylvania",26407,375,20817,456,5590,368
9700000US4218900,4218900,"Pequea Valley School District, Pennsylvania",6194,229,4391,296,1803,215
9700000US4218930,4218930,"Perkiomen Valley School District, Pennsylvania",12089,331,10134,374,1955,282
9700000US4218960,4218960,"Peters Township School District, Pennsylvania",7456,241,6911,247,545,160
9700000US4218990,4218990,"Philadelphia City School District, Pennsylvania",580017,2572,308931,3048,271086,2743
9700000US4219020,4219020,"Philipsburg-Osceola Area School District, Pennsylvania",6409,237,4988,252,1421,223
9700000US4219050,4219050,"Phoenixville Area School District, Pennsylvania",13314,367,9397,397,3917,367
9700000US4219140,4219140,"Pine Grove Area School District, Pennsylvania",4592,170,3683,180,909,144
9700000US4219170,4219170,"Pittsburgh School District, Pennsylvania",134348,1253,65505,973,68843,1137
9700000US4219200,4219200,"Pittston Area School District, Pennsylvania",11908,323,8384,372,3524,315
9700000US4219290,4219290,"Pleasant Valley School District, Pennsylvania",11770,458,10347,524,1423,295
9700000US4219350,4219350,"Plum Borough School District, Pennsylvania",10768,235,8697,247,2071,265
9700000US4219470,4219470,"Colonial School District, Pennsylvania",17056,347,12090,430,4966,314
9700000US4219500,4219500,"Pocono Mountain School District, Pennsylvania",22334,636,18319,723,4015,490
9700000US4219530,4219530,"Port Allegany School District, Pennsylvania",2446,126,1857,128,589,85
9700000US4219560,4219560,"Portage Area School District, Pennsylvania",2658,128,2036,127,622,125
9700000US4219650,4219650,"Pottsgrove School District, Pennsylvania",7787,211,6506,224,1281,173
9700000US4219680,4219680,"Pottstown School District, Pennsylvania",9734,338,5629,267,4105,335
9700000US4219710,4219710,"Pottsville Area School District, Pennsylvania",8526,297,5189,304,3337,306
9700000US4219800,4219800,"Punxsutawney Area School District, Pennsylvania",8198,203,6150,211,2048,199
9700000US4219830,4219830,"Purchase Line School District, Pennsylvania",2813,138,2330,163,483,97
9700000US4219860,4219860,"Quaker Valley School District, Pennsylvania",5959,155,4327,140,1632,150
9700000US4219890,4219890,"Quakertown Community School District, Pennsylvania",13497,250,10761,323,2736,243
9700000US4219920,4219920,"Radnor Township School District, Pennsylvania",9759,365,6537,311,3222,257
9700000US4220040,4220040,"Reading School District, Pennsylvania",31005,662,13136,516,17869,650
9700000US4220100,4220100,"Red Lion Area School District, Pennsylvania",14612,340,11357,452,3255,334
9700000US4220130,4220130,"Redbank Valley School District, Pennsylvania",3411,118,2626,124,785,77
9700000US4220220,4220220,"Reynolds School District, Pennsylvania",4152,233,3579,245,573,137
9700000US4220250,4220250,"Richland School District, Pennsylvania",5796,224,4017,236,1779,196
9700000US4220310,4220310,"Ridgway Area School District, Pennsylvania",2864,135,2231,152,633,107
9700000US4220370,4220370,"Ridley School District, Pennsylvania",16020,323,11284,387,4736,362
9700000US4220400,4220400,"Ringgold School District, Pennsylvania",11035,257,8481,297,2554,274
9700000US4220430,4220430,"Riverview School District, Pennsylvania",4128,148,2330,153,1798,171
9700000US4220460,4220460,"Rochester Area School District, Pennsylvania",3078,187,1897,172,1181,156
9700000US4220520,4220520,"Rockwood Area School District, Pennsylvania",2301,86,1977,87,324,36
9700000US4220550,4220550,"Rose Tree Media School District, Pennsylvania",13883,282,9621,285,4262,261
9700000US4220580,4220580,"South Fayette Township School District, Pennsylvania",5603,241,4517,172,1086,208
9700000US4220640,4220640,"St. Marys Area School District, Pennsylvania",8024,201,6524,262,1500,232
9700000US4220730,4220730,"Salisbury Township School District, Pennsylvania",5164,177,4530,248,634,138
9700000US4220760,4220760,"Salisbury-Elk Lick School District, Pennsylvania",1058,56,848,60,210,38
9700000US4220850,4220850,"Sayre Area School District, Pennsylvania",3452,193,2284,209,1168,211
9700000US4220910,4220910,"Schuylkill Haven Area School District, Pennsylvania",3344,154,2560,170,784,166
9700000US4220970,4220970,"Schuylkill Valley School District, Pennsylvania",4829,247,4112,250,717,137
9700000US4221090,4221090,"Scranton School District, Pennsylvania",29249,483,15659,496,13590,509
9700000US4221120,4221120,"Selinsgrove Area School District, Pennsylvania",7993,224,6013,227,1980,189
9700000US4221150,4221150,"Yough School District, Pennsylvania",6717,226,5210,203,1507,182
9700000US4221180,4221180,"Shade-Central City School District, Pennsylvania",1546,85,1249,84,297,77
9700000US4221200,4221200,"Shaler Area School District, Pennsylvania",16461,340,13324,293,3137,313
9700000US4221240,4221240,"Shamokin Area School District, Pennsylvania",8051,297,5732,303,2319,241
9700000US4221270,4221270,"Shanksville-Stonycreek School District, Pennsylvania",1143,68,998,70,145,34
9700000US4221330,4221330,"Sharon City School District, Pennsylvania",6009,254,3483,228,2526,216
9700000US4221420,4221420,"Sharpsville Area School District, Pennsylvania",3084,125,2309,142,775,111
9700000US4221490,4221490,"Shenandoah Valley School District, Pennsylvania",3275,171,2379,158,896,134
9700000US4221510,4221510,"Shenango Area School District, Pennsylvania",3093,181,2608,203,485,128
9700000US4221540,4221540,"Shikellamy School District, Pennsylvania",9700,233,6241,246,3459,265
9700000US4221570,4221570,"Shippensburg Area School District, Pennsylvania",10206,338,6493,350,3713,257
9700000US4221660,4221660,"Slippery Rock Area School District, Pennsylvania",7709,293,5385,201,2324,234
9700000US4221690,4221690,"Smethport Area School District, Pennsylvania",2389,128,1911,123,478,81
9700000US4221810,4221810,"Solanco School District, Pennsylvania",10885,336,8374,353,2511,272
9700000US4221840,4221840,"Somerset Area School District, Pennsylvania",7219,255,5156,230,2063,236
9700000US4221870,4221870,"Souderton Area School District, Pennsylvania",16729,295,12570,337,4159,279
9700000US4221910,4221910,"South Allegheny School District, Pennsylvania",5078,175,3860,189,1218,171
9700000US4221930,4221930,"South Butler County School District, Pennsylvania",7430,216,5969,212,1461,196
9700000US4222050,4222050,"South Middleton School District, Pennsylvania",5821,230,4814,296,1007,229
9700000US4222060,4222060,"South Park School District, Pennsylvania",5410,182,4358,240,1052,183
9700000US4222140,4222140,"South Williamsport Area School District, Pennsylvania",3978,164,2835,171,1143,171
9700000US4222170,4222170,"South Eastern School District, Pennsylvania",7161,280,6240,294,921,164
9700000US4222200,4222200,"Southeastern Greene School District, Pennsylvania",1854,97,1573,95,281,64
9700000US4222230,4222230,"South Side Area School District, Pennsylvania",2580,78,2264,100,316,81
9700000US4222260,4222260,"Southern Columbia Area School District, Pennsylvania",4439,168,3539,139,900,157
9700000US4222290,4222290,"Southern Fulton School District, Pennsylvania",2145,77,1753,82,392,63
9700000US4222320,4222320,"Southern Huntingdon County School District, Pennsylvania",3061,133,2565,131,496,85
9700000US4222350,4222350,"Southern Lehigh School District, Pennsylvania",7177,271,6446,273,731,151
9700000US4222370,4222370,"Southern Tioga School District, Pennsylvania",5972,341,4300,226,1672,214
9700000US4222380,4222380,"Southern York County School District, Pennsylvania",7985,214,6614,225,1371,205
9700000US4222400,4222400,"Southeast Delco School District, Pennsylvania",11109,302,8034,404,3075,272
9700000US4222410,4222410,"Southmoreland School District, Pennsylvania",6374,226,4804,237,1570,225
9700000US4222440,4222440,"Seneca Valley School District, Pennsylvania",18326,325,14612,453,3714,373
9700000US4222470,4222470,"South Western School District, Pennsylvania",9924,287,8014,323,1910,262
9700000US4222530,4222530,"Spring Cove School District, Pennsylvania",5876,197,4255,224,1621,177
9700000US4222560,4222560,"Spring-Ford Area School District, Pennsylvania",17986,295,13711,375,4275,377
9700000US4222590,4222590,"Spring Grove Area School District, Pennsylvania",10179,254,8529,274,1650,198
9700000US4222600,4222600,"Springfield School District, Pennsylvania",9720,192,8533,211,1187,151
9700000US4222620,4222620,"Springfield Township School District, Pennsylvania",7355,170,5955,197,1400,157
9700000US4222710,4222710,"Saint Clair Area School District, Pennsylvania",3016,135,2183,134,833,127
9700000US4222740,4222740,"Tuscarora School District, Pennsylvania",6834,252,5417,264,1417,219
9700000US4222770,4222770,"State College Area School District, Pennsylvania",32865,564,14970,477,17895,703
9700000US4222790,4222790,"Steel Valley School District, Pennsylvania",7494,255,4555,288,2939,261
9700000US4222800,4222800,"Steelton-Highspire School District, Pennsylvania",3154,182,1703,181,1451,132
9700000US4222830,4222830,"Sto-Rox School District, Pennsylvania",5614,238,2597,214,3017,229
9700000US4222860,4222860,"Stroudsburg Area School District, Pennsylvania",12442,419,9173,519,3269,395
9700000US4222920,4222920,"Sullivan County School District, Pennsylvania",2402,124,1996,108,406,58
9700000US4222980,4222980,"Susquehanna Community School District, Pennsylvania",2101,115,1595,116,506,79
9700000US4223010,4223010,"Susquehanna Township School District, Pennsylvania",10629,281,7592,365,3037,304
9700000US4223040,4223040,"Susquenita School District, Pennsylvania",6182,196,5035,207,1147,141
9700000US4223220,4223220,"Tamaqua Area School District, Pennsylvania",6972,220,5102,256,1870,256
9700000US4223250,4223250,"Riverside School District, Pennsylvania",4970,240,3598,275,1372,223
9700000US4223490,4223490,"Titusville Area School District, Pennsylvania",5505,173,3697,164,1808,172
9700000US4223550,4223550,"Towanda Area School District, Pennsylvania",4279,152,3069,140,1210,123
9700000US4223640,4223640,"Tredyffrin-Easttown School District, Pennsylvania",15841,282,12500,347,3341,257
9700000US4223700,4223700,"Tri-Valley School District, Pennsylvania",2663,114,2094,124,569,100
9700000US4223760,4223760,"Trinity Area School District, Pennsylvania",11087,279,8724,264,2363,211
9700000US4223790,4223790,"Troy Area School District, Pennsylvania",3929,136,3013,138,916,107
9700000US4223820,4223820,"Tulpehocken Area School District, Pennsylvania",4193,195,3481,192,712,133
9700000US4223850,4223850,"Tunkhannock Area School District, Pennsylvania",7493,173,5843,201,1650,156
9700000US4223880,4223880,"Turkeyfoot Valley Area School District, Pennsylvania",1165,66,879,78,286,51
9700000US4223970,4223970,"Tussey Mountain School District, Pennsylvania",2973,134,2411,143,562,74
9700000US4224000,4224000,"Twin Valley School District, Pennsylvania",8615,255,7093,265,1522,183
9700000US4224030,4224030,"Tyrone Area School District, Pennsylvania",5066,179,3801,188,1265,160
9700000US4224060,4224060,"Union Area School District, Pennsylvania",2332,124,1877,144,455,135
9700000US4224090,4224090,"Union City Area School District, Pennsylvania",2561,135,1996,126,565,130
9700000US4224120,4224120,"Union School District, Pennsylvania",1683,85,1194,74,489,71
9700000US4224150,4224150,"Uniontown Area School District, Pennsylvania",9284,372,5846,363,3438,283
9700000US4224210,4224210,"Unionville-Chadds Ford School District, Pennsylvania",8382,220,7330,254,1052,157
9700000US4224240,4224240,"United School District, Pennsylvania",3161,99,2761,114,400,80
9700000US4224300,4224300,"Upper Adams School District, Pennsylvania",4006,170,3126,188,880,145
9700000US4224320,4224320,"Upper Darby School District, Pennsylvania",33150,573,19804,524,13346,548
9700000US4224360,4224360,"Upper Dauphin Area School District, Pennsylvania",3581,126,2692,130,889,96
9700000US4224390,4224390,"Upper Dublin School District, Pennsylvania",9312,251,8171,272,1141,155
9700000US4224480,4224480,"Upper Merion Area School District, Pennsylvania",14820,354,9411,327,5409,325
9700000US4224510,4224510,"Upper Moreland Township School District, Pennsylvania",9755,270,6126,279,3629,248
9700000US4224540,4224540,"Upper Perkiomen School District, Pennsylvania",8344,234,6884,247,1460,154
9700000US4224570,4224570,"Upper Saint Clair School District, Pennsylvania",6985,164,6338,200,647,121
9700000US4224630,4224630,"Valley Grove School District, Pennsylvania",2733,162,2197,205,536,124
9700000US4224650,4224650,"Valley View School District, Pennsylvania",7501,293,5572,322,1929,202
9700000US4224750,4224750,"Wallenpaupack Area School District, Pennsylvania",10250,282,8612,328,1638,222
9700000US4224790,4224790,"Wallingford-Swarthmore School District, Pennsylvania",7735,235,6477,214,1258,192
9700000US4224820,4224820,"Warren County School District, Pennsylvania",16120,244,12316,288,3804,246
9700000US4224870,4224870,"Warrior Run School District, Pennsylvania",5209,370,4051,312,1158,172
9700000US4224960,4224960,"Warwick School District, Pennsylvania",11865,311,8804,381,3061,271
9700000US4224970,4224970,"Wayne Highlands School District, Pennsylvania",8716,270,6660,283,2056,234
9700000US4224990,4224990,"Washington School District, Pennsylvania",6611,223,2930,190,3681,239
9700000US4225080,4225080,"Wattsburg Area School District, Pennsylvania",3935,122,3640,117,295,61
9700000US4225110,4225110,"Waynesboro Area School District, Pennsylvania",12700,310,8890,315,3810,302
9700000US4225140,4225140,"Weatherly Area School District, Pennsylvania",1946,133,1662,113,284,67
9700000US4225170,4225170,"Wellsboro Area School District, Pennsylvania",5044,779,3835,602,1209,247
9700000US4225200,4225200,"West Allegheny School District, Pennsylvania",8494,275,6724,282,1770,259
9700000US4225230,4225230,"West Branch Area School District, Pennsylvania",2914,158,2530,174,384,110
9700000US4225290,4225290,"West Chester Area School District, Pennsylvania",40838,603,28560,611,12278,545
9700000US4225440,4225440,"West Greene School District, Pennsylvania",1966,84,1476,90,490,66
9700000US4225590,4225590,"West Jefferson Hills School District, Pennsylvania",8104,219,6527,249,1577,207
9700000US4225650,4225650,"West Middlesex Area School District, Pennsylvania",2788,188,2361,156,427,92
9700000US4225680,4225680,"West Mifflin Area School District, Pennsylvania",9055,333,6933,362,2122,227
9700000US4225740,4225740,"West Perry School District, Pennsylvania",7043,158,5694,197,1349,176
9700000US4225830,4225830,"West Shore School District, Pennsylvania",25318,439,18124,498,7194,422
9700000US4225950,4225950,"Wyoming Valley West School District, Pennsylvania",18762,458,11057,472,7705,420
9700000US4225980,4225980,"West York Area School District, Pennsylvania",9932,238,7356,277,2576,203
9700000US4226010,4226010,"Mifflinburg Area School District, Pennsylvania",6407,211,4863,219,1544,166
9700000US4226040,4226040,"Western Beaver County School District, Pennsylvania",2158,92,1812,129,346,95
9700000US4226070,4226070,"Western Wayne School District, Pennsylvania",5856,298,4872,272,984,178
9700000US4226130,4226130,"Westmont Hilltop School District, Pennsylvania",5486,203,4329,283,1157,236
9700000US4226250,4226250,"Whitehall-Coplay School District, Pennsylvania",12658,332,7833,372,4825,359
9700000US4226300,4226300,"Wilkes-Barre Area School District, Pennsylvania",24106,514,13385,381,10721,512
9700000US4226370,4226370,"Wilkinsburg Borough School District, Pennsylvania",7968,326,2979,292,4989,354
9700000US4226390,4226390,"William Penn School District, Pennsylvania",15682,361,9787,381,5895,390
9700000US4226400,4226400,"Williams Valley School District, Pennsylvania",2873,118,2286,127,587,82
9700000US4226430,4226430,"Williamsburg Community School District, Pennsylvania",1437,65,1041,70,396,54
9700000US4226460,4226460,"Williamsport Area School District, Pennsylvania",16137,392,9074,337,7063,404
9700000US4226520,4226520,"Wilmington Area School District, Pennsylvania",4130,148,3341,170,789,125
9700000US4226550,4226550,"Wilson Area School District, Pennsylvania",6241,213,4496,294,1745,239
9700000US4226580,4226580,"Wilson School District, Pennsylvania",15225,404,11401,412,3824,388
9700000US4226610,4226610,"Windber Area School District, Pennsylvania",3756,158,2795,154,961,149
9700000US4226700,4226700,"Wyalusing Area School District, Pennsylvania",3456,140,2733,129,723,79
9700000US4226730,4226730,"Wyoming Area School District, Pennsylvania",8528,307,6112,291,2416,270
9700000US4226760,4226760,"Wyomissing Area School District, Pennsylvania",5009,203,3679,218,1330,191
9700000US4226820,4226820,"York City School District, Pennsylvania",16161,455,6874,404,9287,403
9700000US4226850,4226850,"York Suburban School District, Pennsylvania",8231,217,6612,239,1619,233
9700000US4299997,4299997,"School District Not Defined, Pennsylvania",0,10,0,10,0,10
